gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Neoplastic	microglial_cell
WNT9B	O14905	False	WNT9B_HUMAN		CPI-CS09B942EAA	0.0	0.0
WNT9B	O14905	False	WNT9B_HUMAN		CPI-CS05FC0F405	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS06BD08CC7	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS01FAD232C	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS044C72075	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS04F856260	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0639A2C96	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0AF09AF14	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS012C395FB	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS067ECB5FE	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0A3B15C33	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0B3531507	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0306D4D86	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0C2B25B68	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0EFD1729B	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0A5EAECEB	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS035CDF184	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0BDB8F8B9	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0534F02DF	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS0CFE5516F	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS02E7B3383	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-CS000EEBB11	0.001	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.001	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS07AFD4EEE	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS08DE07AC9	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS08A2C42C8	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS064EF7C8D	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS057093E9E	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0B92EA5EA	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0D38CFA9D	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS039773901	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0AF87C2AB	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS096FD79C8	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0722E870D	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0854644B2	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0F96B32B8	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS01C37C086	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS011A5A5AB	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS0542286CC	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS02C36592B	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS044E2BF6D	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS01A382EA4	0.016	0.003
WNT7B	P56706	False	WNT7B_HUMAN		CPI-CS05DE238C6	0.016	0.003
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS07C041B69	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0F9D292EC	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS07135653F	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0CF3656D2	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0E68F5752	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0F53060BB	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0B52EC069	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS096856900	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS03BC3B437	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0AF64B48C	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS07AD29D6C	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS05C76711D	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0FB43E17E	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS09F32EE7D	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0CA549059	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0A13F16D1	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS023DB57C8	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS024EB9593	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0B512D5C5	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0F9D91F7C	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS026F29267	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS086608DC8	0.018	0.014
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS04ABF9207	0.018	0.014
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0FC4EF8DD	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0F27DF509	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0054A1D8F	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0BCEC27D8	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0798E7707	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS01E9D00D4	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0CDD4E649	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0EA080D52	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0E63C18DF	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0B6EFDA1A	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0E193F054	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0CC6D5AFF	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0252398E9	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0A16E48B6	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS066C7EA9C	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0003E8838	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0E7FD3233	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0420BF1AD	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS0702C5FFF	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-CS03B3709D5	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0C7624041	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0DB2845AD	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0EEC04FC1	0.002	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0A51CC035	0.002	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS07C91771E	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS099B83C18	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS0E97FB627	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS034FCACC9	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS08BFBF46D	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS06AA33194	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS056A2EEC7	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS0035C50D6	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS02127BCCA	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS0EBC9A333	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS00AE5010A	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS01E2B7EF5	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS01377664E	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS035AE34D1	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS069C5C656	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS037DFC929	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS084A7C9BE	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS0D956B26D	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS072025B4D	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-CS0A54AB810	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS08FE5E88E	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0CE496333	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0EECFED83	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0D097B78D	0.006	0.006
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS037F83FEE	0.006	0.006
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0711601F5	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0009D06D0	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS08BD41C01	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0CCD8150B	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0B03558D5	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0754A8484	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS00A19B676	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS014F1F730	0.005	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SS0C96733CF	0.005	0.0
NDP	Q00604	False	NDP_HUMAN		CPI-CS0EFD8682E	0.079	0.001
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-CS0DA23193F	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-CS087CB7080	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0F102AAC5	0.0	0.0
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.156	0.103
GAL	P22466	False	GALA_HUMAN		CPI-CS078789914	0.038	0.001
GAL	P22466	False	GALA_HUMAN		CPI-CS003A1148E	0.038	0.001
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.002	0.006
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.003	0.05
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.001	0.001
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0F1A060D4	0.034	0.01
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS00550260E	0.034	0.01
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0B990492C	0.034	0.01
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0C5E9FBFB	0.034	0.01
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS03859E16F	0.034	0.01
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS02FBD007E	0.034	0.01
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.216	0.015
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.216	0.015
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.004	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS01CA704DD	0.152	0.004
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0DC9D2C55	0.152	0.004
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.001	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.275	0.007
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.275	0.007
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.275	0.007
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.002	0.011
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.002	0.011
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.002	0.011
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.002	0.011
DKK1	O94907	False	DKK1_HUMAN		CPI-CS0F6E83D4B	0.003	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-CS0D1C23747	0.003	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SS02075E033	0.003	0.0
DKK1	O94907	False	DKK1_HUMAN		CPI-SS0D68CB038	0.003	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.115	0.636
SORL1	Q92673	False	SORL_HUMAN		CPI-SS07ACDDCD6	0.115	0.636
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.115	0.636
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.042	0.152
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	0.729	0.461
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.017	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.417	0.278
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.417	0.278
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.417	0.278
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.348	0.227
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.348	0.227
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.199	0.013
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.054	0.001
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.054	0.001
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.054	0.001
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.023	0.017
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.018	0.769
SPX	Q9BT56	False	SPXN_HUMAN		CPI-CS0253C9C61	0.003	0.001
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	0.323	0.113
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.323	0.113
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.299	0.006
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.057	0.003
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	0.063	0.001
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	0.001	0.001
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS0A5DF05C0	0.123	0.139
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS06207F70E	0.123	0.139
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	0.019	0.006
CD36	P16671	False	CD36_HUMAN		CPI-SS0C93E48D7	0.003	0.023
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0969D6973	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0330D939A	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02FEAF02E	0.037	0.003
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.037	0.003
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BC9F7E9E	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS076D8A297	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.045	0.001
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.045	0.001
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.23	0.027
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.23	0.027
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.001	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.001	0.0
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.049	0.002
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	0.018	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.018	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.018	0.001
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.018	0.001
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.149	0.006
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.644	0.131
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.644	0.131
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.002	0.001
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.001	0.005
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.001	0.005
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.001	0.005
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.007	0.022
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.007	0.022
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.006	0.045
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS00F859B66	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0B174B76B	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.225	0.005
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	0.225	0.005
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS04751C6A3	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FA9360D5	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.01	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.01	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0DD3F421C	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0306FC954	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.001	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0F4A9F786	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03D4B768E	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.001	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	0.001	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS0E467E60C	0.003	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS004C594E2	0.003	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS03F19BFCB	0.003	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS08387C315	0.003	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS096F1E209	0.003	0.0
INHA	P05111	False	INHA_HUMAN		CPI-CS09DFE4623	0.003	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.048	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.048	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.048	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.048	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.048	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.048	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.009	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.003	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.003	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.003	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.003	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS027F8BD7E	0.003	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.058	0.022
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.001	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.001	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.001	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.001	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.001	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS05CAC687A	0.067	0.019
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0A79056B0	0.067	0.019
MSTN	O14793	False	GDF8_HUMAN		CPI-CS00379F820	0.02	0.0
IAPP	P10997	False	IAPP_HUMAN		CPI-CS0575223B3	0.0	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-CS04B3DEC8B	0.0	0.001
